HUD Metro Fair Market Rent Area Name,CBSASub23,ZIPCode,erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Wichita Falls, TX MSA",METRO48660M48660,76379,$800,$843,"$1,037","$1,418","$1,611"
"Wichita Falls, TX MSA",METRO48660M48660,76389,$800,$843,"$1,037","$1,418","$1,611"
"Williamsport, PA MSA",METRO48700M48700,16930,$780,$930,"$1,120","$1,440","$1,610"
"Williamsport, PA MSA",METRO48700M48700,16938,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17701,$760,$910,"$1,090","$1,410","$1,570"
"Williamsport, PA MSA",METRO48700M48700,17702,$790,$940,"$1,130","$1,460","$1,630"
"Williamsport, PA MSA",METRO48700M48700,17703,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17720,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17723,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17724,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17727,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17728,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17737,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17739,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17740,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17742,$780,$930,"$1,110","$1,440","$1,610"
"Williamsport, PA MSA",METRO48700M48700,17744,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17745,$760,$910,"$1,090","$1,410","$1,570"
"Williamsport, PA MSA",METRO48700M48700,17747,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17752,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17754,$820,$980,"$1,170","$1,510","$1,690"
"Williamsport, PA MSA",METRO48700M48700,17756,$790,$940,"$1,130","$1,460","$1,630"
"Williamsport, PA MSA",METRO48700M48700,17758,$870,"$1,040","$1,250","$1,610","$1,800"
"Williamsport, PA MSA",METRO48700M48700,17762,$830,$990,"$1,190","$1,540","$1,710"
"Williamsport, PA MSA",METRO48700M48700,17763,$800,$960,"$1,150","$1,480","$1,660"
"Williamsport, PA MSA",METRO48700M48700,17765,$780,$930,"$1,120","$1,440","$1,610"
"Williamsport, PA MSA",METRO48700M48700,17769,$756,$902,"$1,082","$1,396","$1,560"
"Williamsport, PA MSA",METRO48700M48700,17771,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17772,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17774,$820,$980,"$1,180","$1,520","$1,700"
"Williamsport, PA MSA",METRO48700M48700,17776,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17810,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17814,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,17846,$756,$902,"$1,082","$1,396","$1,559"
"Williamsport, PA MSA",METRO48700M48700,18619,$760,$910,"$1,090","$1,410","$1,580"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28401,"$1,027","$1,349","$1,515","$2,002","$2,561"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28402,"$1,030","$1,350","$1,520","$2,010","$2,570"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28403,"$1,027","$1,349","$1,515","$2,002","$2,561"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28404,"$1,030","$1,350","$1,520","$2,010","$2,570"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28405,"$1,060","$1,390","$1,560","$2,060","$2,640"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28406,"$1,030","$1,350","$1,520","$2,010","$2,570"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28408,"$1,030","$1,350","$1,520","$2,010","$2,570"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28409,"$1,220","$1,600","$1,800","$2,380","$3,040"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28410,"$1,030","$1,350","$1,520","$2,010","$2,570"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28411,"$1,210","$1,590","$1,780","$2,360","$3,010"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28412,"$1,040","$1,370","$1,540","$2,030","$2,600"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28428,"$1,110","$1,460","$1,640","$2,170","$2,770"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28429,"$1,027","$1,349","$1,515","$2,002","$2,561"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28449,"$1,240","$1,630","$1,830","$2,420","$3,090"
"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,28480,"$1,540","$2,020","$2,270","$3,000","$3,840"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28401,$870,"$1,150","$1,290","$1,710","$2,180"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28411,"$1,210","$1,590","$1,780","$2,360","$3,010"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28421,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28425,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28435,$830,"$1,100","$1,230","$1,730","$2,010"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28443,$980,"$1,290","$1,450","$2,040","$2,370"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28445,"$1,000","$1,190","$1,430","$2,010","$2,400"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28447,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28448,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28454,$810,"$1,000","$1,170","$1,630","$1,910"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28457,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28466,$752,$988,"$1,109","$1,563","$1,816"
"Pender County, NC HUD Metro FMR Area",METRO48900N37141,28478,$752,$988,"$1,109","$1,563","$1,816"
"Winchester, VA-WV MSA",METRO49020M49020,22601,"$1,020","$1,150","$1,450","$1,810","$2,450"
"Winchester, VA-WV MSA",METRO49020M49020,22602,"$1,050","$1,180","$1,480","$1,850","$2,500"
"Winchester, VA-WV MSA",METRO49020M49020,22603,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,22604,"$1,000","$1,130","$1,420","$1,770","$2,400"
"Winchester, VA-WV MSA",METRO49020M49020,22624,"$1,020","$1,150","$1,450","$1,810","$2,450"
"Winchester, VA-WV MSA",METRO49020M49020,22625,"$1,280","$1,440","$1,810","$2,260","$3,060"
"Winchester, VA-WV MSA",METRO49020M49020,22630,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,22637,"$1,090","$1,220","$1,540","$1,920","$2,600"
"Winchester, VA-WV MSA",METRO49020M49020,22645,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,22654,"$1,020","$1,140","$1,440","$1,800","$2,430"
"Winchester, VA-WV MSA",METRO49020M49020,22655,"$1,060","$1,190","$1,500","$1,870","$2,530"
"Winchester, VA-WV MSA",METRO49020M49020,22656,"$1,260","$1,410","$1,780","$2,220","$3,010"
"Winchester, VA-WV MSA",METRO49020M49020,22663,"$1,060","$1,120","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,25422,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,25431,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,25434,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,25437,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,25444,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26704,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26710,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26711,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26714,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26722,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26755,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26757,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26761,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26763,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26808,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26817,"$1,000","$1,140","$1,420","$1,790","$2,390"
"Winchester, VA-WV MSA",METRO49020M49020,26818,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26823,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26845,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26851,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26852,$983,"$1,104","$1,390","$1,734","$2,347"
"Winchester, VA-WV MSA",METRO49020M49020,26865,$983,"$1,104","$1,390","$1,734","$2,347"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27006,$930,$970,"$1,150","$1,500","$1,730"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27009,"$1,080","$1,130","$1,340","$1,750","$2,020"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27010,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27011,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27012,$910,$950,"$1,130","$1,480","$1,730"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27014,"$1,050","$1,100","$1,300","$1,700","$1,960"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27016,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27018,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27019,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27020,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27021,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27022,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27023,$990,"$1,040","$1,230","$1,610","$1,850"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27025,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27028,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27030,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27040,"$1,330","$1,390","$1,650","$2,160","$2,480"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27041,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27042,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27043,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27045,$910,$940,"$1,120","$1,460","$1,690"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27046,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27050,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27051,$910,$940,"$1,120","$1,460","$1,690"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27052,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27053,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27055,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27094,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27099,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27101,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27102,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27103,$950,"$1,000","$1,180","$1,540","$1,780"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27104,"$1,030","$1,070","$1,270","$1,660","$1,910"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27105,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27106,$970,"$1,010","$1,200","$1,570","$1,810"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27107,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27108,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27109,$970,"$1,010","$1,200","$1,570","$1,810"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27110,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27111,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27113,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27114,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27115,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27116,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27117,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27120,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27127,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27130,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27150,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27152,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27155,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27157,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27199,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27235,"$1,100","$1,130","$1,270","$1,620","$1,820"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27265,"$1,100","$1,130","$1,280","$1,650","$1,880"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27284,$950,$990,"$1,170","$1,530","$1,760"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27285,$920,$960,"$1,140","$1,490","$1,720"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,27357,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,28625,$910,$940,"$1,110","$1,452","$1,780"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,28634,$897,$936,"$1,110","$1,452","$1,700"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,28642,$897,$936,"$1,110","$1,452","$1,671"
"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,28689,$897,$936,"$1,110","$1,452","$1,671"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27012,$910,$950,"$1,130","$1,480","$1,730"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27107,$800,$830,$990,"$1,300","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27127,$880,$920,"$1,090","$1,430","$1,660"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27239,$810,$830,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27262,"$1,010","$1,030","$1,170","$1,500","$1,710"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27265,"$1,100","$1,130","$1,280","$1,650","$1,880"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27284,$950,$990,"$1,170","$1,530","$1,760"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27292,$810,$830,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27293,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27294,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27295,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27299,$840,$840,"$1,040","$1,380","$1,700"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27351,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27360,$810,$830,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27373,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,27374,$768,$773,$954,"$1,264","$1,557"
"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,28127,$770,$780,$960,"$1,270","$1,570"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01005,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01068,"$1,282","$1,292","$1,661","$2,010","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01074,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01452,"$1,282","$1,360","$1,790","$2,490","$2,970"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01501,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01503,"$1,830","$1,980","$2,380","$2,890","$3,190"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01505,"$1,310","$1,320","$1,700","$2,060","$2,260"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01506,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01507,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01508,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01509,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01510,"$1,300","$1,310","$1,690","$2,040","$2,420"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01515,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01516,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01518,"$1,282","$1,292","$1,661","$2,010","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01519,"$1,710","$1,720","$2,210","$2,670","$2,940"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01520,"$1,490","$1,500","$1,930","$2,330","$2,570"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01522,"$1,380","$1,390","$1,790","$2,160","$2,380"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01523,"$1,630","$1,830","$2,410","$3,400","$3,740"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01524,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01525,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01526,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01527,"$1,300","$1,310","$1,680","$2,030","$2,240"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01531,"$1,282","$1,292","$1,661","$2,008","$2,212"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01532,"$1,920","$1,980","$2,490","$3,010","$3,320"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01534,"$1,282","$1,292","$1,661","$2,030","$2,420"
"Worcester, MA HUD Metro FMR Area",METRO49340M49340,01535,"$1,282","$1,292","$1,661","$2,008","$2,212"
